20190827103504,10.0.0.2,55117,10.0.0.1,5001,3,43.0-44.0,5242880,41943040
20190827103505,10.0.0.2,55117,10.0.0.1,5001,3,44.0-45.0,5767168,46137344
20190827103506,10.0.0.2,55117,10.0.0.1,5001,3,45.0-46.0,6160384,49283072
20190827103507,10.0.0.2,55117,10.0.0.1,5001,3,46.0-47.0,5373952,42991616
20190827103508,10.0.0.2,55117,10.0.0.1,5001,3,47.0-48.0,5242880,41943040
20190827103509,10.0.0.2,55117,10.0.0.1,5001,3,48.0-49.0,5767168,46137344
20190827103510,10.0.0.2,55117,10.0.0.1,5001,3,49.0-50.0,5242880,41943040
20190827103511,10.0.0.2,55117,10.0.0.1,5001,3,50.0-51.0,6291456,50331648
20190827103512,10.0.0.2,55117,10.0.0.1,5001,3,51.0-52.0,5767168,46137344
20190827103513,10.0.0.2,55117,10.0.0.1,5001,3,52.0-53.0,5767168,46137344
20190827103514,10.0.0.2,55117,10.0.0.1,5001,3,53.0-54.0,5242880,41943040
20190827103515,10.0.0.2,55117,10.0.0.1,5001,3,54.0-55.0,5767168,46137344
20190827103516,10.0.0.2,55117,10.0.0.1,5001,3,55.0-56.0,5767168,46137344
20190827103517,10.0.0.2,55117,10.0.0.1,5001,3,56.0-57.0,5767168,46137344
20190827103518,10.0.0.2,55117,10.0.0.1,5001,3,57.0-58.0,6291456,50331648
20190827103519,10.0.0.2,55117,10.0.0.1,5001,3,58.0-59.0,5767168,46137344
20190827103520,10.0.0.2,55117,10.0.0.1,5001,3,59.0-60.0,5767168,46137344
20190827103520,10.0.0.2,55117,10.0.0.1,5001,3,0.0-60.1,346292224,46114402
